41.132833,-87.920167,47,44,36395
41.132833,-87.920167,47,44,36395
41.132833,-87.920167,47,44,36395
41.140000,-87.907500,55,46,37599
41.140000,-87.907500,55,46,37599
41.140000,-87.907500,55,46,37599
41.147167,-87.895167,53,51,38987
41.147167,-87.895167,53,51,38987
41.147167,-87.895167,53,51,38987
41.154500,-87.882333,60,41,40306
41.154500,-87.882333,60,41,40306
41.154500,-87.882333,60,41,40306
41.163167,-87.870333,49,42,41658
41.172667,-87.856167,54,47,42987
41.172667,-87.856167,54,47,42987
41.172667,-87.856167,54,47,42987
41.172667,-87.856167,54,47,42987
41.182500,-87.837667,51,70,44103
41.182500,-87.837667,51,70,44103
41.191333,-87.819000,53,54,45419
41.191333,-87.819000,53,54,45419
41.191333,-87.819000,53,54,45419
41.191333,-87.819000,53,54,45419
41.196833,-87.809167,65,19,46698
41.196833,-87.809167,65,19,46698
41.198333,-87.802000,101,19,47952
41.198333,-87.802000,101,19,47952
41.198167,-87.793167,98,27,49212
41.198167,-87.793167,98,27,49212
41.199500,-87.789500,49,13,50265
41.199500,-87.789500,49,13,50265
41.203833,-87.783333,70,19,51177
41.203833,-87.783333,70,19,51177
41.207167,-87.777833,61,14,52066
41.207167,-87.777833,61,14,52066
41.207167,-87.777833,61,14,52066
41.208500,-87.774000,67,8,53021
41.208500,-87.774000,67,8,53021
41.208500,-87.774000,67,8,53021
41.209667,-87.769500,176,4,54107
41.209667,-87.769500,176,4,54107
41.209833,-87.765333,94,18,54931
41.209833,-87.765333,94,18,54931
41.209667,-87.764167,334,1,55777
41.211667,-87.761500,80,17,57034
41.211667,-87.761500,80,17,57034
41.211500,-87.754667,103,21,57979
41.211500,-87.754667,103,21,57979
41.209333,-87.747333,134,17,58901
41.209333,-87.747333,134,17,58901
41.206500,-87.743167,139,15,59761
41.206500,-87.743167,139,15,59761
41.205333,-87.743667,239,8,60683
41.206667,-87.745500,256,8,61559
41.206667,-87.745500,256,8,61559
41.206667,-87.745500,256,8,61559
41.209167,-87.749500,18,12,63295
41.212000,-87.748667,22,15,64092
41.212000,-87.748667,22,15,64092
41.212000,-87.748667,22,15,64092
41.214667,-87.746500,47,6,65021
41.218167,-87.749000,7,17,66904
41.222000,-87.747000,37,9,67751
41.223333,-87.746667,354,8,68578
41.223833,-87.749667,281,15,69385
41.223833,-87.749667,281,15,69385
41.224667,-87.752167,350,6,70192
41.227500,-87.753500,246,5,72026
41.226000,-87.756667,228,15,72892
41.224833,-87.760833,288,11,73742
41.225000,-87.763333,289,4,74645
41.225167,-87.766500,285,10,75636
41.225667,-87.774167,279,19,77732
41.226833,-87.779333,308,9,78612
41.226833,-87.779333,308,9,78612
41.226333,-87.782333,218,10,79471
41.226333,-87.782333,218,10,79471
41.225833,-87.787333,247,16,80311
41.225833,-87.787333,247,16,80311
41.224833,-87.790833,226,11,81145
41.224833,-87.790833,226,11,81145
41.224833,-87.790833,226,11,81145
41.223167,-87.796000,262,13,81942
41.223000,-87.800167,265,17,82776
41.223000,-87.800167,265,17,82776
41.223000,-87.800167,265,17,82776
41.223667,-87.806167,262,12,83691
41.223667,-87.806167,262,12,83691
41.224000,-87.811667,240,20,84705
41.224000,-87.811667,240,20,84705
41.222333,-87.818000,242,16,85666
41.222333,-87.818000,242,16,85666
41.221667,-87.836500,281,16,87409
41.224000,-87.848333,287,21,89259
41.224000,-87.848333,287,21,89259
41.226000,-87.854833,283,24,90227
41.226000,-87.854833,283,24,90227
41.229167,-87.859167,353,9,91094
41.231333,-87.862500,256,8,91950
41.231333,-87.862500,256,8,91950
41.231333,-87.862500,256,8,91950
41.230667,-87.866667,231,13,92859
41.230167,-87.872167,265,18,93669
41.230167,-87.872167,265,18,93669
41.230167,-87.872167,265,18,93669
41.233500,-87.887167,275,14,86936
41.233333,-87.894833,263,30,80541
41.233833,-87.898333,30,16,75294
41.233833,-87.898333,30,16,75294
41.234333,-87.900167,268,23,66248
41.241500,-87.892667,119,23,53116
41.251667,-87.866500,34,33,45888
41.251667,-87.866500,34,33,45888
41.258667,-87.853333,40,55,43890
41.267667,-87.837667,39,51,42006
41.267667,-87.837667,39,51,42006
41.274833,-87.825000,58,45,40110
41.282667,-87.814333,37,30,38292
41.282667,-87.814333,37,30,38292
41.292167,-87.800167,35,21,34774
41.292167,-87.800167,35,21,34774
41.292167,-87.800167,35,21,34774
41.292167,-87.800167,35,21,34774
41.296000,-87.791667,49,28,33196
41.296000,-87.791667,49,28,33196
41.299000,-87.785667,55,29,31857
41.299167,-87.782667,160,8,30492
41.299167,-87.782667,160,8,30492
41.299167,-87.782667,160,8,30492
41.299000,-87.778500,144,10,28976
41.299333,-87.773667,122,10,27595
41.299333,-87.773667,122,10,27595
41.302167,-87.769500,58,23,26112
41.302167,-87.769500,58,23,26112
41.302167,-87.769500,58,23,26112
41.303500,-87.766000,333,4,24658
41.303500,-87.766000,333,4,24658
41.303500,-87.766000,333,4,24658
41.302500,-87.765333,230,8,23257
41.302500,-87.765333,230,8,23257
41.302333,-87.767333,198,6,21899
41.302333,-87.767333,198,6,21899
41.302333,-87.767333,198,6,21899
41.302333,-87.771000,251,9,20625
41.302333,-87.771000,251,9,20625
41.302333,-87.771000,251,9,20625
41.303833,-87.771500,282,4,19375
41.303833,-87.771500,282,4,19375
41.305667,-87.771500,240,6,18165
41.305667,-87.771500,240,6,18165
41.306833,-87.775167,279,9,16977
41.306833,-87.775167,279,9,16977
41.306833,-87.775167,279,9,16977
41.308333,-87.780000,311,15,15815
41.308333,-87.780000,311,15,15815
41.307500,-87.785000,264,14,14647
41.307500,-87.785000,264,14,14647
41.308500,-87.786500,252,2,13489
41.308500,-87.786500,252,2,13489
41.308667,-87.790000,282,19,12317
41.308667,-87.790000,282,19,12317
41.309000,-87.795167,242,14,11182
41.309000,-87.795167,242,14,11182
41.309000,-87.795167,242,14,11182
41.309667,-87.800833,243,14,10093
41.309667,-87.800833,243,14,10093
41.309667,-87.800833,243,14,10093
41.310833,-87.806167,309,22,8964
41.311833,-87.812667,325,17,7868
41.311833,-87.812667,325,17,7868
41.315000,-87.818500,309,11,6775
41.315000,-87.818500,309,11,6775
41.317000,-87.822667,308,19,5758
41.317000,-87.822667,308,19,5758
41.319667,-87.826000,282,9,4751
41.319667,-87.826000,282,9,4751
41.322833,-87.829167,332,18,3707
41.325667,-87.833333,295,19,2736
41.326167,-87.836833,265,9,1794
41.326167,-87.836833,265,9,1794
41.326167,-87.836833,265,9,1794
41.326500,-87.841167,278,17,872
41.326833,-87.842167,294,0,702
41.326833,-87.842167,333,0,712
41.326833,-87.842167,333,0,712
41.326833,-87.842167,285,0,708
41.326833,-87.842167,315,0,708
